,age,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse,prob_class_1,NumberOfTimes90DaysLate
786,71,0,0.0,0,0.02702702702702703,0
787,82,0,0.0,0,0.1,0
788,26,0,0.0,0,0.02702702702702703,0
791,42,0,3.0,0,0.02702702702702703,0
792,58,0,0.0,0,0.1,0
793,26,1,0.0,0,0.1,2
795,51,0,0.0,0,0.1,0
796,60,0,0.0,0,0.1,0
797,29,0,0.0,0,0.02702702702702703,0
798,79,0,0.0,0,0.65,0
799,27,0,0.0,0,0.1,0
800,50,1,0.0,0,0.1,0
801,31,0,0.0,0,0.02702702702702703,0
802,45,0,1.0,0,0.02702702702702703,0
803,26,0,0.0,0,0.1,0
806,57,0,0.0,0,0.1,0
807,54,0,0.0,0,0.1,0
808,33,0,2.0,0,0.02702702702702703,0
809,54,0,1.0,0,0.1,0
810,24,0,0.0,0,0.1,0
811,41,0,1.0,4,0.1,0
815,34,0,0.0,0,0.1,0
816,46,0,4.0,0,0.2857142857142857,0
817,82,0,0.0,0,0.02702702702702703,0
818,48,0,2.0,0,0.1,1
819,83,0,0.0,0,0.02702702702702703,0
821,56,0,1.0,0,0.1,0
824,33,0,0.0,0,0.1,0
826,45,0,1.0,2,0.1,0
827,56,0,0.0,0,0.5555555555555556,0
828,31,0,0.0,0,0.02702702702702703,0
829,30,1,1.0,0,0.3333333333333333,0
831,40,1,0.0,0,0.02702702702702703,0
832,79,0,0.0,0,0.43333333333333335,0
833,37,0,1.0,0,0.65,0
836,69,0,0.0,0,0.1,0
837,47,0,2.0,0,0.3333333333333333,0
838,71,0,1.0,0,0.1,0
840,40,0,4.0,0,0.1,0
841,64,0,0.0,0,0.1,0
842,59,0,1.0,0,0.02702702702702703,0
843,28,0,0.0,0,0.1,0
844,45,1,0.0,0,0.1,0
845,31,0,0.0,1,0.1,0
846,58,0,1.0,0,0.1,0
848,37,0,0.0,0,0.02702702702702703,0
849,68,0,0.0,0,0.02702702702702703,0
851,57,0,0.0,0,0.1,0
853,50,0,3.0,0,0.1,0
855,73,0,1.0,0,0.02702702702702703,0
856,81,0,0.0,0,0.02702702702702703,0
857,58,0,1.0,0,0.02702702702702703,0
859,55,0,0.0,0,0.1,0
860,50,0,2.0,0,0.65,0
861,34,0,0.0,0,0.02702702702702703,0
864,62,0,0.0,0,0.02702702702702703,0
865,59,0,0.0,0,0.02702702702702703,0
867,64,0,0.0,0,0.02702702702702703,0
869,64,0,1.0,0,0.02702702702702703,0
870,30,0,0.0,0,0.02702702702702703,0
871,79,0,1.0,0,0.02702702702702703,0
872,81,0,0.0,0,0.02702702702702703,0
873,41,0,2.0,2,0.1,0
874,58,0,0.0,0,0.1,0
876,45,0,3.0,0,0.1,0
877,44,0,3.0,0,0.1,0
878,49,0,1.0,0,0.1,0
880,26,0,0.0,0,0.4166666666666667,0
881,59,0,0.0,0,0.02702702702702703,0
882,39,0,2.0,3,0.02702702702702703,0
885,47,0,2.0,0,0.1,0
886,28,0,0.0,0,0.1,0
887,42,0,2.0,0,0.02702702702702703,0
888,53,0,0.0,0,0.1,0
889,68,0,0.0,0,0.02702702702702703,0
890,31,0,0.0,1,0.1,0
891,34,0,1.0,0,0.1,0
892,56,0,1.0,0,0.02702702702702703,0
893,30,0,0.0,0,0.02702702702702703,0
894,52,0,0.0,0,0.02702702702702703,0
895,54,0,0.0,0,0.1,0
896,39,0,0.0,0,0.1,0
897,57,0,1.0,0,0.02702702702702703,0
899,45,0,1.0,0,0.1,0
900,33,0,2.0,2,0.1,1
903,34,0,0.0,1,0.02702702702702703,1
904,37,0,0.0,0,0.1,0
905,63,0,0.0,0,0.1,0
907,32,0,1.0,0,0.1,0
908,73,0,1.0,0,0.1,0
909,39,0,0.0,0,0.1,0
911,40,0,0.0,0,0.1,0
912,42,0,3.0,1,0.02702702702702703,0
913,36,0,0.0,0,0.02702702702702703,0
915,51,0,3.0,0,0.02702702702702703,0
916,25,0,0.0,0,0.02702702702702703,0
918,34,0,2.0,0,0.02702702702702703,0
920,55,0,0.0,2,0.02702702702702703,0
921,39,0,1.0,0,0.02702702702702703,0
922,83,0,0.0,0,0.1,0
923,63,0,0.0,0,0.02702702702702703,0
925,59,0,0.0,0,0.1,0
926,24,0,0.0,0,0.5555555555555556,0
927,44,0,0.0,0,0.02702702702702703,0
928,36,0,0.0,0,0.02702702702702703,0
930,45,0,2.0,0,0.02702702702702703,0
932,63,0,0.0,0,0.02702702702702703,0
933,41,0,2.0,1,0.1,0
934,45,0,2.0,1,0.02702702702702703,0
935,54,0,1.0,4,0.02702702702702703,0
936,76,0,0.0,1,0.1,0
937,65,0,0.0,0,0.1,0
939,47,0,1.0,0,0.02702702702702703,0
940,68,0,1.0,0,0.02702702702702703,0
941,34,0,0.0,0,0.02702702702702703,0
942,46,0,2.0,0,0.5555555555555556,0
943,55,0,1.0,2,0.1,0
944,34,0,0.0,0,0.65,0
945,29,0,0.0,0,0.02702702702702703,0
946,35,0,0.0,0,0.1,0
947,43,1,2.0,1,0.1,0
948,37,0,2.0,0,0.1,0
949,74,0,0.0,0,0.1,0
950,55,0,1.0,0,0.3333333333333333,0
953,50,0,1.0,0,0.1,0
955,73,0,0.0,0,0.02702702702702703,0
956,52,0,2.0,0,0.1,0
957,48,0,0.0,0,0.02702702702702703,0
958,44,0,1.0,0,0.2857142857142857,0
959,50,0,0.0,0,0.02702702702702703,0
963,70,0,0.0,0,0.1,0
966,50,0,1.0,0,0.3333333333333333,0
967,48,0,1.0,3,0.1,0
969,53,0,0.0,0,0.02702702702702703,0
970,43,0,3.0,0,0.1,0
971,58,0,1.0,0,0.4166666666666667,0
973,59,0,0.0,0,0.02702702702702703,0
974,55,1,2.0,0,0.02702702702702703,1
976,47,0,4.0,0,0.1,0
977,43,0,1.0,0,0.02702702702702703,0
978,58,0,0.0,3,0.1,0
979,41,0,0.0,0,0.02702702702702703,0
980,63,0,2.0,0,0.02702702702702703,0
981,50,0,0.0,2,0.1,0
983,37,0,4.0,1,0.02702702702702703,0
984,36,0,2.0,0,0.02702702702702703,0
985,45,0,1.0,1,0.02702702702702703,0
987,80,0,0.0,0,0.1,0
988,40,0,1.0,0,0.02702702702702703,0
989,35,0,2.0,0,0.1,0
990,52,0,1.0,0,0.1,0
992,78,0,0.0,0,0.02702702702702703,0
993,57,0,0.0,1,0.02702702702702703,0
994,57,0,0.0,0,0.02702702702702703,0
996,43,0,3.0,1,0.1,0
997,60,1,0.0,1,0.02702702702702703,0
998,54,0,0.0,0,0.02702702702702703,0
999,59,0,2.0,1,0.02702702702702703,0
1000,56,0,0.0,0,0.1,0
1001,32,0,0.0,0,0.1,0
1002,29,0,2.0,0,0.02702702702702703,0
1003,68,0,0.0,0,0.02702702702702703,0
1004,50,0,0.0,0,0.2857142857142857,0
1005,36,0,2.0,0,0.1,0
1006,37,0,4.0,0,0.1,0
1008,42,0,2.0,0,0.02702702702702703,0
1009,47,2,1.0,3,0.1,0
1010,32,0,0.0,0,0.1,0
1011,31,1,4.0,0,0.02702702702702703,0
1012,39,0,1.0,0,0.02702702702702703,0
1014,46,0,0.0,0,0.02702702702702703,0
1016,47,0,0.0,0,0.1,1
1017,41,1,0.0,0,0.02702702702702703,1
1019,36,0,1.0,0,0.02702702702702703,0
1020,35,0,0.0,0,0.02702702702702703,0
1022,75,0,1.0,0,0.02702702702702703,0
1023,32,1,2.0,0,0.1,0
1025,38,0,3.0,1,0.02702702702702703,0
1027,47,0,0.0,0,0.1,0
1028,44,0,1.0,0,0.65,0
1029,35,0,2.0,0,0.02702702702702703,0
1030,39,0,0.0,0,0.02702702702702703,0
1031,54,0,1.0,1,0.1,0
1032,58,0,2.0,0,0.1,0
1033,65,0,3.0,0,0.45121951219512196,0
1034,55,0,2.0,0,0.02702702702702703,0
1035,71,0,0.0,0,0.1,0
1037,80,0,0.0,0,0.3333333333333333,0
1038,27,0,0.0,0,0.02702702702702703,0
1039,39,0,2.0,1,0.02702702702702703,0
1040,51,0,1.0,0,0.1,0
1041,47,0,2.0,0,0.02702702702702703,0
1044,34,0,2.0,1,0.43333333333333335,0
1045,39,0,0.0,0,0.1,0
1047,53,0,0.0,0,0.02702702702702703,0
1048,34,0,0.0,0,0.02702702702702703,0
1049,81,0,0.0,0,0.1,0
1050,63,0,0.0,0,0.02702702702702703,0
1051,43,0,3.0,0,0.1,0
1052,59,2,1.0,6,0.65,2
1054,61,0,0.0,1,0.1,0
1055,68,0,0.0,3,0.1,0
1056,48,0,1.0,0,0.02702702702702703,0
1057,63,0,0.0,0,0.1,0
1059,51,0,0.0,0,0.1,0
1061,66,0,0.0,0,0.02702702702702703,0
1062,38,0,0.0,0,0.02702702702702703,0
1063,66,0,0.0,0,0.1,0
1064,35,0,0.0,0,0.1,0
1065,50,0,0.0,0,0.02702702702702703,0
1067,62,0,0.0,0,0.02702702702702703,0
1068,54,0,0.0,0,0.02702702702702703,0
1069,38,0,3.0,0,0.02702702702702703,0
1070,45,0,1.0,0,0.02702702702702703,0
1071,58,0,0.0,0,0.1,0
1073,34,0,1.0,0,0.02702702702702703,0
1074,43,0,1.0,0,0.02702702702702703,0
1076,43,0,5.0,0,0.1,0
1078,80,0,0.0,0,0.02702702702702703,0
1079,41,0,2.0,0,0.45121951219512196,1
1080,60,0,0.0,0,0.1,0
1081,22,0,0.0,0,0.02702702702702703,0
1082,34,0,1.0,0,0.02702702702702703,0
1083,43,0,0.0,0,0.02702702702702703,0
1084,41,0,2.0,0,0.02702702702702703,0
1085,34,0,2.0,0,0.02702702702702703,0
1086,34,0,0.0,0,0.02702702702702703,0
1087,87,0,1.0,0,0.02702702702702703,0
1088,66,0,0.0,0,0.1,0
1089,41,0,4.0,0,0.1,0
1090,37,0,2.0,0,0.02702702702702703,0
1092,66,0,0.0,1,0.1,0
1093,33,0,0.0,0,0.1,0
1094,67,0,0.0,0,0.1,0
1095,48,0,2.0,0,0.02702702702702703,0
1097,67,0,2.0,0,0.02702702702702703,0
1098,32,0,0.0,0,0.02702702702702703,0
1099,59,0,0.0,1,0.02702702702702703,0
1100,50,0,3.0,0,0.1,0
1101,37,0,2.0,0,0.1,0
1102,62,0,0.0,0,0.02702702702702703,0
1103,52,0,3.0,0,0.1,0
1104,82,0,0.0,0,0.02702702702702703,0
1105,63,0,1.0,0,0.02702702702702703,0
1106,63,0,1.0,0,0.02702702702702703,0
1107,64,0,1.0,0,0.02702702702702703,0
1108,54,0,2.0,0,0.02702702702702703,0
1109,53,0,1.0,0,0.02702702702702703,0
1111,62,0,1.0,0,0.1,0
1112,64,0,0.0,0,0.02702702702702703,0
1113,37,0,1.0,0,0.1,0
1115,71,0,0.0,0,0.02702702702702703,0
1117,57,0,0.0,0,0.1,0
1118,52,0,3.0,0,0.02702702702702703,0
1119,39,0,0.0,0,0.1,0
1121,66,0,0.0,2,0.02702702702702703,0
1122,55,1,0.0,1,0.1,0
1123,47,0,0.0,0,0.1,0
1124,72,0,0.0,0,0.02702702702702703,0
1125,53,0,0.0,1,0.02702702702702703,0
1128,36,0,0.0,0,0.02702702702702703,0
1129,52,0,1.0,0,0.1,0
1130,45,0,0.0,1,0.1,0
1131,74,0,0.0,2,0.1,1
1132,48,0,1.0,0,0.02702702702702703,0
1133,35,1,2.0,1,0.1,0
1134,46,0,0.0,0,0.1,0
1135,76,0,0.0,0,0.1,0
1136,47,0,3.0,1,0.1,0
1137,70,0,0.0,0,0.02702702702702703,0
1138,46,0,2.0,0,0.02702702702702703,0
1139,39,0,0.0,0,0.1,0
1140,80,0,1.0,0,0.1,0
1142,28,0,0.0,0,0.1,0
1143,58,0,0.0,2,0.1,0
1144,42,0,1.0,0,0.02702702702702703,0
1145,60,0,1.0,0,0.02702702702702703,0
1147,43,0,4.0,0,0.1,0
1148,56,0,0.0,0,0.1,0
1149,55,0,0.0,0,0.02702702702702703,0
1152,50,0,0.0,0,0.02702702702702703,0
1153,57,1,1.0,2,0.5555555555555556,0
1154,45,0,3.0,1,0.1,0
1155,53,1,0.0,0,0.65,1
1157,23,0,0.0,0,0.02702702702702703,0
1158,80,0,1.0,0,0.02702702702702703,0
1159,54,0,1.0,0,0.1,0
1160,58,0,1.0,0,0.1,0
1161,48,0,2.0,0,0.1,0
1162,29,1,0.0,0,0.02702702702702703,0
1163,59,0,0.0,0,0.1,0
1164,56,0,2.0,0,0.02702702702702703,0
1168,44,0,3.0,0,0.02702702702702703,0
1169,58,0,0.0,0,0.65,0
1170,57,0,0.0,0,0.02702702702702703,0
1171,55,0,1.0,0,0.02702702702702703,0
1172,82,0,0.0,0,0.1,0
1173,71,1,0.0,1,0.02702702702702703,0
1174,65,0,0.0,0,0.02702702702702703,0
1178,58,0,3.0,1,0.02702702702702703,0
1180,48,0,2.0,0,0.1,0
1181,64,0,0.0,0,0.02702702702702703,0
1183,79,0,1.0,1,0.02702702702702703,0
1184,70,0,0.0,0,0.02702702702702703,0
1185,63,0,0.0,0,0.02702702702702703,0
1186,27,1,1.0,0,0.1,0
1187,58,0,1.0,0,0.02702702702702703,0
1188,58,0,3.0,0,0.02702702702702703,0
1189,65,0,0.0,0,0.3333333333333333,0
1190,48,0,1.0,0,0.02702702702702703,0
1192,46,0,3.0,0,0.02702702702702703,1
1193,43,0,1.0,0,0.02702702702702703,0
1195,70,0,0.0,0,0.1,0
1196,75,0,0.0,0,0.1,0
1197,50,0,0.0,0,0.1,0
1198,36,0,2.0,1,0.1,0
1199,64,0,0.0,0,0.02702702702702703,0
1200,36,0,2.0,0,0.02702702702702703,0
1202,62,0,0.0,0,0.5555555555555556,0
1203,68,0,0.0,0,0.1,0
1204,59,0,1.0,0,0.02702702702702703,0
1205,53,0,1.0,0,0.02702702702702703,0
1207,56,0,0.0,0,0.4166666666666667,0
1208,41,0,0.0,0,0.02702702702702703,0
1209,77,0,0.0,0,0.1,0
1210,53,0,1.0,0,0.02702702702702703,0
1211,68,0,1.0,0,0.1,0
1212,68,0,0.0,0,0.02702702702702703,0
1213,55,0,2.0,0,0.02702702702702703,0
1214,57,0,1.0,0,0.02702702702702703,0
1215,74,0,0.0,0,0.1,0
1216,73,0,0.0,0,0.1,0
1218,69,0,0.0,0,0.02702702702702703,0
1220,29,0,0.0,0,0.02702702702702703,0
1222,28,0,0.0,0,0.1,0
1223,27,0,1.0,0,0.1,0
1224,43,0,0.0,0,0.1,0
1225,56,0,0.0,1,0.02702702702702703,0
1226,27,0,0.0,0,0.02702702702702703,0
1227,50,0,1.0,0,0.3333333333333333,0
1228,43,0,2.0,0,0.02702702702702703,0
1229,68,0,0.0,0,0.02702702702702703,0
1230,37,0,0.0,0,0.02702702702702703,0
1231,60,1,0.0,1,0.02702702702702703,0
1232,38,0,1.0,0,0.1,0
1235,41,0,2.0,0,0.02702702702702703,0
1236,33,0,4.0,1,0.1,0
1237,64,0,0.0,0,0.02702702702702703,0
1239,54,0,2.0,0,0.1,0
1240,53,0,1.0,0,0.02702702702702703,0
1242,62,0,0.0,0,0.02702702702702703,0
1243,60,0,0.0,0,0.1,0
1244,46,0,1.0,0,0.02702702702702703,0
1245,39,0,0.0,1,0.02702702702702703,0
1246,52,0,1.0,1,0.1,0
1248,52,0,1.0,0,0.1,0
1249,65,0,0.0,1,0.1,0
1252,46,0,0.0,0,0.02702702702702703,0
1253,63,0,0.0,0,0.02702702702702703,0
1254,78,0,0.0,0,0.1,0
1255,62,0,0.0,0,0.02702702702702703,0
1257,53,0,0.0,0,0.02702702702702703,0
1259,71,0,1.0,0,0.02702702702702703,0
1260,45,1,2.0,0,0.02702702702702703,0
1262,58,0,0.0,0,0.1,0
1264,62,0,0.0,0,0.02702702702702703,0
1265,45,0,1.0,1,0.1,0
1266,74,1,0.0,3,0.1,1
1267,31,0,0.0,0,0.02702702702702703,0
1268,63,0,0.0,0,0.4166666666666667,0
1270,54,0,1.0,0,0.02702702702702703,0
1272,57,0,1.0,0,0.02702702702702703,0
1273,45,0,2.0,4,0.02702702702702703,2
1274,54,0,0.0,0,0.1,0
1275,50,0,1.0,0,0.1,0
1276,29,0,0.0,0,0.1,0
1277,35,1,2.0,0,0.1,0
1279,71,0,0.0,0,0.1,0
1280,30,0,0.0,0,0.02702702702702703,0
1282,48,0,1.0,2,0.1,0
1283,41,0,0.0,0,0.02702702702702703,0
1285,59,0,0.0,1,0.02702702702702703,0
1286,68,0,1.0,0,0.02702702702702703,0
1287,31,0,0.0,0,0.02702702702702703,1
1288,39,0,1.0,1,0.02702702702702703,0
1289,50,0,0.0,1,0.1,0
1290,80,0,0.0,0,0.1,0
1291,35,0,0.0,1,0.43333333333333335,0
1292,44,0,1.0,0,0.02702702702702703,0
1294,55,0,0.0,0,0.02702702702702703,0
1295,51,0,1.0,0,0.02702702702702703,0
1296,34,1,2.0,0,0.02702702702702703,1
1297,45,0,0.0,0,0.1,0
1299,30,0,1.0,0,0.02702702702702703,0
1300,41,0,1.0,0,0.1,0
1301,67,0,0.0,0,0.02702702702702703,0
1302,42,0,4.0,0,0.02702702702702703,0
1303,75,0,0.0,0,0.1,0
1304,41,0,2.0,3,0.45121951219512196,0
1305,39,0,4.0,0,0.65,0
1306,70,0,0.0,0,0.1,0
1308,41,0,0.0,0,0.02702702702702703,0
1309,59,0,2.0,0,0.02702702702702703,0
1311,42,0,2.0,0,0.02702702702702703,0
1313,59,0,0.0,0,0.02702702702702703,0
1314,49,0,3.0,2,0.02702702702702703,0
1316,49,0,0.0,0,0.1,0
1317,59,0,0.0,0,0.02702702702702703,0
1318,27,0,0.0,0,0.1,0
1319,57,0,0.0,0,0.02702702702702703,0
1320,67,0,1.0,0,0.1,0
1321,32,0,1.0,1,0.1,0
1323,77,0,0.0,0,0.02702702702702703,0
1324,48,0,0.0,0,0.1,0
1325,45,0,2.0,0,0.02702702702702703,0
1326,45,0,2.0,0,0.1,0
1328,63,0,0.0,0,0.1,0
1331,49,0,0.0,0,0.65,0
1332,41,0,1.0,1,0.1,1
1333,50,0,3.0,0,0.1,0
1334,73,0,0.0,0,0.43333333333333335,0
1335,53,0,0.0,1,0.1,0
1336,38,0,0.0,0,0.1,0
1337,80,0,0.0,0,0.02702702702702703,0
1338,26,0,0.0,0,0.1,0
1339,69,0,0.0,1,0.1,0
1340,77,0,0.0,0,0.02702702702702703,0
1342,74,0,8.0,0,0.1,0
1344,32,0,2.0,0,0.02702702702702703,0
1345,39,0,0.0,0,0.1,0
1346,49,0,1.0,0,0.02702702702702703,0
1347,53,0,1.0,0,0.1,0
1348,56,0,2.0,0,0.02702702702702703,0
1350,47,0,2.0,0,0.02702702702702703,0
1351,27,0,0.0,0,0.02702702702702703,0
1352,42,0,3.0,0,0.02702702702702703,0
1353,43,0,0.0,0,0.1,0
1354,59,0,0.0,0,0.02702702702702703,0
1355,30,0,0.0,0,0.02702702702702703,0
1356,32,0,1.0,0,0.02702702702702703,0
1357,57,0,1.0,0,0.1,0
1358,42,0,0.0,0,0.02702702702702703,0
1359,44,0,1.0,0,0.02702702702702703,0
1360,67,0,0.0,1,0.02702702702702703,0
1361,35,0,0.0,0,0.02702702702702703,0
1363,25,0,0.0,0,0.1,0
1364,52,0,0.0,0,0.02702702702702703,0
1365,46,0,0.0,0,0.65,0
1366,44,0,0.0,0,0.02702702702702703,0
1367,47,0,2.0,0,0.02702702702702703,0
1368,53,0,2.0,0,0.3333333333333333,0
1369,37,0,0.0,0,0.1,0
1370,87,0,1.0,0,0.02702702702702703,0
1372,65,0,0.0,0,0.1,0
1373,33,0,0.0,0,0.1,0
1374,72,0,0.0,0,0.1,0
1375,65,0,1.0,1,0.1,0
1376,31,0,0.0,0,0.02702702702702703,0
1378,59,0,1.0,0,0.02702702702702703,0
1379,80,0,0.0,0,0.02702702702702703,0
1380,55,0,0.0,0,0.02702702702702703,0
1381,59,0,1.0,0,0.02702702702702703,0
1382,33,0,1.0,0,0.02702702702702703,0
1383,60,0,0.0,0,0.02702702702702703,0
1384,63,0,0.0,0,0.02702702702702703,0
1385,61,0,1.0,1,0.1,0
1386,61,0,0.0,0,0.5555555555555556,0
1387,62,0,0.0,1,0.02702702702702703,0
1389,44,0,2.0,1,0.02702702702702703,0
1391,59,0,1.0,0,0.1,0
1393,67,0,1.0,0,0.02702702702702703,0
1394,39,0,0.0,0,0.02702702702702703,0
1396,44,0,5.0,0,0.02702702702702703,0
1398,44,0,4.0,1,0.02702702702702703,0
1399,49,0,1.0,0,0.1,0
1400,38,0,2.0,0,0.2857142857142857,0
1401,76,0,0.0,0,0.1,0
1402,37,0,0.0,0,0.65,0
1403,56,0,2.0,1,0.1,0
1404,67,0,1.0,0,0.1,0
1405,64,0,0.0,0,0.02702702702702703,0
1406,44,0,5.0,0,0.02702702702702703,0
1407,38,0,2.0,0,0.1,0
1409,61,0,0.0,0,0.02702702702702703,0
1410,84,0,0.0,0,0.1,0
1412,50,0,2.0,3,0.1,0
1413,40,0,3.0,0,0.02702702702702703,0
1414,41,0,1.0,0,0.02702702702702703,0
1415,82,0,0.0,0,0.02702702702702703,0
1416,63,0,0.0,0,0.02702702702702703,0
1417,66,0,0.0,0,0.1,0
1419,59,0,0.0,0,0.02702702702702703,0
1420,58,1,2.0,2,0.1,0
1421,38,0,1.0,0,0.02702702702702703,0
1422,41,1,1.0,1,0.1,1
1423,72,0,0.0,0,0.02702702702702703,0
1424,64,0,0.0,0,0.02702702702702703,0
1425,60,0,0.0,1,0.02702702702702703,0
1426,49,0,2.0,1,0.1,0
1427,41,0,2.0,0,0.1,0
1428,50,0,1.0,0,0.02702702702702703,0
1429,57,0,0.0,0,0.02702702702702703,0
1430,34,0,5.0,0,0.02702702702702703,0
1432,52,0,0.0,0,0.5555555555555556,0
1433,48,0,0.0,0,0.1,0
1436,58,0,0.0,0,0.3333333333333333,0
1438,66,0,0.0,0,0.02702702702702703,0
1439,30,0,0.0,0,0.02702702702702703,0
1440,46,1,0.0,0,0.1,2
1441,48,0,0.0,1,0.02702702702702703,0
1442,53,0,0.0,0,0.02702702702702703,0
1443,55,0,2.0,1,0.1,0
1444,39,0,0.0,0,0.1,0
1445,71,0,0.0,0,0.1,0
1446,40,0,2.0,0,0.1,0
1448,51,0,3.0,0,0.1,0
1450,45,0,3.0,0,0.1,0
1451,64,0,0.0,0,0.1,0
1452,52,0,2.0,0,0.3333333333333333,0
1455,45,0,3.0,0,0.45121951219512196,0
1456,44,0,0.0,1,0.02702702702702703,0
1457,35,0,0.0,0,0.02702702702702703,0
1460,36,0,0.0,0,0.02702702702702703,0
1461,60,0,0.0,0,0.02702702702702703,0
1462,61,0,0.0,0,0.1,0
1464,54,0,3.0,0,0.02702702702702703,0
1466,67,0,0.0,0,0.02702702702702703,0
1469,51,0,0.0,0,0.1,0
1470,65,1,2.0,0,0.1,0
1471,64,0,0.0,0,0.4166666666666667,0
1472,41,0,1.0,0,0.02702702702702703,0
1473,48,0,0.0,0,0.1,0
1475,60,0,0.0,0,0.02702702702702703,0
1476,51,0,1.0,0,0.02702702702702703,0
1477,80,0,1.0,0,0.1,0
1478,56,0,2.0,1,0.1,0
1479,39,0,2.0,0,0.1,0
1480,36,0,1.0,0,0.02702702702702703,0
1481,53,0,0.0,0,0.02702702702702703,0
1482,66,0,0.0,0,0.1,0
1484,46,0,0.0,0,0.3333333333333333,0
1485,55,1,1.0,3,0.4166666666666667,0
1486,34,0,3.0,0,0.1,0
1487,26,0,0.0,0,0.02702702702702703,0
1488,26,0,0.0,1,0.1,0
1489,52,0,0.0,0,0.1,0
1490,58,0,4.0,0,0.1,1
1491,42,0,0.0,0,0.65,0
1492,51,0,2.0,0,0.02702702702702703,0
1493,66,0,0.0,0,0.02702702702702703,0
1494,62,0,1.0,0,0.02702702702702703,0
1495,87,0,0.0,0,0.1,0
1496,63,0,0.0,0,0.1,0
1497,30,0,0.0,0,0.02702702702702703,0
1499,57,0,1.0,0,0.1,0
1500,37,0,2.0,0,0.1,0
1501,65,0,1.0,0,0.02702702702702703,0
1502,69,0,0.0,0,0.1,0
1504,38,0,2.0,1,0.02702702702702703,0
1505,43,0,0.0,0,0.1,0
1506,54,0,2.0,0,0.1,0
1507,44,0,2.0,0,0.02702702702702703,0
1508,48,0,1.0,0,0.2857142857142857,0
1509,63,0,1.0,0,0.1,0
1510,46,0,0.0,0,0.4166666666666667,0
1512,41,0,0.0,3,0.1,0
1514,34,1,0.0,0,0.1,0
1515,29,0,0.0,0,0.02702702702702703,0
1516,45,0,0.0,0,0.1,0
1517,35,0,0.0,0,0.4166666666666667,0
1518,73,0,0.0,0,0.02702702702702703,0
1520,45,0,4.0,0,0.1,0
1521,53,0,0.0,0,0.1,0
1522,29,0,0.0,0,0.02702702702702703,0
1523,74,0,0.0,0,0.1,0
1524,63,0,1.0,1,0.02702702702702703,0
1525,35,0,0.0,0,0.02702702702702703,0
1526,43,0,2.0,0,0.43333333333333335,0
1527,42,0,2.0,1,0.1,0
1528,80,0,0.0,0,0.1,0
1529,58,0,1.0,0,0.02702702702702703,0
1530,86,0,0.0,0,0.2857142857142857,0
1531,28,0,3.0,0,0.02702702702702703,0
1532,42,0,0.0,0,0.1,0
1533,59,0,0.0,0,0.02702702702702703,0
1534,43,0,2.0,0,0.1,0
1535,27,1,0.0,0,0.02702702702702703,0
1536,40,0,2.0,0,0.02702702702702703,0
1537,59,0,1.0,0,0.1,0
1539,65,0,0.0,0,0.02702702702702703,0
1541,63,0,0.0,0,0.02702702702702703,0
1542,30,0,0.0,0,0.1,0
1544,80,0,0.0,0,0.65,0
1545,55,0,1.0,0,0.1,0
1546,61,0,0.0,0,0.1,0
1547,83,0,0.0,0,0.02702702702702703,0
1548,44,0,0.0,0,0.02702702702702703,0
1549,31,2,0.0,1,0.02702702702702703,0
1550,77,0,0.0,0,0.02702702702702703,0
1551,57,0,0.0,0,0.02702702702702703,0
1552,46,0,0.0,0,0.02702702702702703,0
1553,42,0,3.0,0,0.02702702702702703,0
1555,33,0,0.0,0,0.02702702702702703,0
1556,34,0,0.0,0,0.1,0
1557,49,0,2.0,0,0.02702702702702703,0
1558,54,0,1.0,0,0.02702702702702703,0
1559,42,0,0.0,0,0.02702702702702703,0
1562,48,0,1.0,0,0.1,1
1566,88,0,0.0,1,0.1,0
1567,76,0,0.0,0,0.02702702702702703,0
1569,72,0,1.0,0,0.02702702702702703,0
1570,59,0,0.0,0,0.1,0
1571,49,0,0.0,0,0.02702702702702703,0
1572,24,0,2.0,0,0.1,0
1573,56,0,1.0,0,0.02702702702702703,0
1574,54,0,1.0,0,0.65,0
1575,41,0,1.0,0,0.02702702702702703,0
1576,46,0,3.0,0,0.1,0
1577,41,0,1.0,0,0.02702702702702703,0
1578,64,0,0.0,0,0.02702702702702703,0
1579,30,1,0.0,1,0.1,0
1580,42,0,1.0,0,0.02702702702702703,0
1581,89,0,0.0,0,0.02702702702702703,0
1582,43,0,1.0,0,0.02702702702702703,0
1583,63,0,0.0,0,0.02702702702702703,0
1584,37,0,0.0,0,0.1,0
1585,55,0,0.0,4,0.02702702702702703,0
1586,26,0,0.0,0,0.02702702702702703,0
1587,68,0,3.0,0,0.02702702702702703,0
1588,38,0,2.0,0,0.02702702702702703,0
1590,26,0,0.0,0,0.1,1
1591,48,0,0.0,0,0.65,0
1592,52,0,0.0,0,0.02702702702702703,0
1593,44,0,0.0,0,0.02702702702702703,0
1594,61,0,0.0,0,0.02702702702702703,0
1595,66,0,0.0,0,0.02702702702702703,0
1596,42,0,3.0,0,0.02702702702702703,0
1599,35,0,0.0,1,0.02702702702702703,0
1601,51,0,0.0,0,0.1,0
1602,49,0,2.0,1,0.1,0
1603,53,0,0.0,0,0.1,0
1604,58,0,0.0,0,0.02702702702702703,0
1606,51,0,1.0,0,0.3333333333333333,0
